timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-09T16:27:39+03:00,mixed-lte6-matrix-7.24rc3_C4_a1_20260809-162737_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.9623817235899,0.6074666666666667,1.8427459875677692,,26.583,36.7,0.0629327,-99.0,-12.5,6.0,10.0,2.0,B1@15Mhz earfcn: 523 phy-cellid: 69,,321,0,230384896,189107,234070867,184613,234046697,184594,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/C4/attempt-1/20260809-162739_mixed-lte6-matrix-7.24rc3_C4_a1_20260809-162737_lte2_lte2_udp_upload
2026-08-09T16:27:39+03:00,mixed-lte6-matrix-7.24rc3_C4_a1_20260809-162737_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5203,udp,upload,6M,5.35989733704596,10.605333333333334,4.65744461975125,,52.717,137.0,0.0,-94.0,-13.0,3.0,,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230385030,189109,234046697,184594,234070867,184613,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/C4/attempt-1/20260809-162739_mixed-lte6-matrix-7.24rc3_C4_a1_20260809-162737_lte1_lte1_udp_upload
