timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-08T18:25:15+03:00,stability-7.24rc3_B-P2_a2_20260808-182513_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5201,udp,upload,6M,5.898151835453474,1.69413634513128,2.59299744486805,,116.458,545.0,1.25709,-92.0,-14.0,4.0,11.0,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,1821,0,1382254040,1134005,1399220319,899618,1399196311,909512,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/stability-7.24rc3/raw/B-P2/attempt-2/20260808-182515_stability-7.24rc3_B-P2_a2_20260808-182513_lte1_lte1_udp_upload
2026-08-08T18:25:15+03:00,stability-7.24rc3_B-P2_a2_20260808-182513_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.960637490531073,0.6542233852860183,2.5548417928978284,,22.953,32.7,0.022242,-85.0,-15.0,2.0,12.0,1.0,B20@10Mhz earfcn: 6200 phy-cellid: 71,,1821,0,1382254296,1134008,1399196311,909512,1399220809,900108,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/stability-7.24rc3/raw/B-P2/attempt-2/20260808-182515_stability-7.24rc3_B-P2_a2_20260808-182513_lte2_lte2_udp_upload
