timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-11T07:36:24+03:00,elisa-telia-crossover-fg621-lte6_B-B3_a1_20260811-073621_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5201,udp,upload,6M,5.998180032214626,0,1.2868192614936707,,24.806,33.6,0.0,-89.0,-11.0,9.0,13.0,2.0,B3@20Mhz earfcn: 1344 phy-cellid: 66,,321,0,230385148,189110,234376501,186387,233894028,180589,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/elisa-telia-crossover-fg621-lte6/raw/B-B3/attempt-1/20260811-073624_elisa-telia-crossover-fg621-lte6_B-B3_a1_20260811-073621_lte1_lte1_udp_upload
2026-08-11T07:36:24+03:00,elisa-telia-crossover-fg621-lte6_B-B3_a1_20260811-073621_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.4487744778663005,9.1584,3.065528116936336,,55.629,152.0,0.0,-95.0,-11.5,4.0,,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230385284,189112,233894028,180589,234376501,186387,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/elisa-telia-crossover-fg621-lte6/raw/B-B3/attempt-1/20260811-073624_elisa-telia-crossover-fg621-lte6_B-B3_a1_20260811-073621_lte2_lte2_udp_upload
