timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-09T13:26:52+03:00,mixed-lte6-matrix-7.24rc3_R1-M1_a2_20260809-132650_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.866503387421694,2.2026666666666666,1.3908876383873183,,28.085,46.9,0.0,-97.0,-12.0,10.0,12.0,2.0,B1@15Mhz earfcn: 523 phy-cellid: 69|B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230384982,189108,233873223,180471,233946102,181910,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/R1-M1/attempt-2/20260809-132652_mixed-lte6-matrix-7.24rc3_R1-M1_a2_20260809-132650_lte2_lte2_udp_upload
2026-08-09T13:26:53+03:00,mixed-lte6-matrix-7.24rc3_R1-M1_a2_20260809-132650_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5201,udp,upload,6M,4.717263428255997,21.337066666666665,10.293314455301708,,68.945,167.0,0.0,-96.0,-10.0,9.0,,2.0,B1@15Mhz earfcn: 523 phy-cellid: 69|B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230385116,189110,233946102,181910,233873223,180471,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/R1-M1/attempt-2/20260809-132653_mixed-lte6-matrix-7.24rc3_R1-M1_a2_20260809-132650_lte1_lte1_udp_upload
