timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-08T12:19:46+03:00,band-matrix-7.24rc3_C1_a1_20260808-121944_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5201,udp,upload,6M,5.925049683647094,1.2320131414735092,2.09034556563885,,25.347,39.8,0.0,-85.0,-15.5,0.0,12.0,1.0,B20@10Mhz earfcn: 6200 phy-cellid: 71,,321,0,230382185,189102,234143202,185225,233731983,174802,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/band-matrix-7.24rc3/raw/C1/attempt-1/20260808-121946_band-matrix-7.24rc3_C1_a1_20260808-121944_lte1_lte1_udp_upload
2026-08-08T12:19:46+03:00,band-matrix-7.24rc3_C1_a1_20260808-121944_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.988614554349264,0.17226758542712228,2.810206452807337,,21.869,31.3,0.0,-96.0,-12.5,7.0,11.0,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230383416,189103,233731983,174802,234143692,185715,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/band-matrix-7.24rc3/raw/C1/attempt-1/20260808-121946_band-matrix-7.24rc3_C1_a1_20260808-121944_lte2_lte2_udp_upload
