timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-09T19:29:24+03:00,mixed-lte6-matrix-7.24rc3_L2-R3_a1_20260809-192921_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.9734272080571,0.4285333333333333,2.159648497649274,,39.494,65.7,0.065189,-95.0,-13.0,6.0,12.0,1.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,621,0,460759132,378086,466964212,326996,466865905,324728,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/L2-R3/attempt-1/20260809-192924_mixed-lte6-matrix-7.24rc3_L2-R3_a1_20260809-192921_lte2_lte2_udp_upload
2026-08-09T19:29:24+03:00,mixed-lte6-matrix-7.24rc3_L2-R3_a1_20260809-192921_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5201,udp,upload,6M,5.047551764316858,15.843733333333333,9.05281754184062,,55.584,130.0,0.0325733,-93.0,-12.5,3.0,,1.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,621,0,460759351,378089,466865905,324728,466964212,326996,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/L2-R3/attempt-1/20260809-192924_mixed-lte6-matrix-7.24rc3_L2-R3_a1_20260809-192921_lte1_lte1_udp_upload
