timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-09T14:27:36+03:00,mixed-lte6-matrix-7.24rc3_R2-M6_a2_20260809-142733_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,0.7351228396730726,87.3456,17.136939910070655,,536.052,748.0,13.7342,-110.0,-8.5,12.0,12.0,2.0,B38@20Mhz earfcn: 37900 phy-cellid: 3|B38@20Mhz earfcn: 38098 phy-cellid: 3,,322,0,230385218,189101,233167877,144685,1621213,53869,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-matrix-7.24rc3/raw/R2-M6/attempt-2/20260809-142736_mixed-lte6-matrix-7.24rc3_R2-M6_a2_20260809-142733_lte2_lte2_udp_upload
