timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-08T16:29:47+03:00,stability-7.24rc3_A3-P4_a1_20260808-162945_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.987187251457487,0.20426666666666668,1.6719388651966556,,25.16,33.7,0.0,-95.0,-12.0,9.0,11.0,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69|B7@20Mhz earfcn: 2850 phy-cellid: 69,,621,0,460760729,378105,466621477,319933,916609,35020,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/stability-7.24rc3/raw/A3-P4/attempt-1/20260808-162947_stability-7.24rc3_A3-P4_a1_20260808-162945_lte2_lte2_udp_upload
