timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-10T19:28:00+03:00,mixed-lte6-thick-pigtails-pre-firmware_P3_a1_20260810-192758_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5203,udp,upload,6M,5.95196654682287,0.7781333333333333,2.21831582426019,,27.491,41.7,0.0,-96.0,-13.5,3.0,11.0,1.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,321,0,230384556,189103,234024233,185355,234283804,193349,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-thick-pigtails-pre-firmware/raw/P3/attempt-1/20260810-192800_mixed-lte6-thick-pigtails-pre-firmware_P3_a1_20260810-192758_lte1_lte1_udp_upload
2026-08-10T19:28:01+03:00,mixed-lte6-thick-pigtails-pre-firmware_P3_a1_20260810-192758_lte2,lte2,lte2,192.168.101.202,217.18.95.142,5202,udp,upload,6M,5.57304550771876,7.096075691474042,1.5135646726568,,52.423,104.0,0.0,-105.0,-11.0,13.0,,2.0,B7@20Mhz earfcn: 2850 phy-cellid: 69,,321,0,230382326,189104,234283804,193349,234024233,185355,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/mixed-lte6-thick-pigtails-pre-firmware/raw/P3/attempt-1/20260810-192801_mixed-lte6-thick-pigtails-pre-firmware_P3_a1_20260810-192758_lte2_lte2_udp_upload
