timestamp_local,tag,path,lte_interface,source_ip,server,server_port,protocol,direction,target_bitrate,actual_mbps,udp_loss_percent,udp_jitter_ms,tcp_retransmits,ping_avg_ms,ping_p95_ms,ping_loss_percent,rsrp_median,rsrq_median,sinr_median,cqi_median,ri_median,primary_bands_seen,ca_bands_seen,ca_missing_samples,cell_changes,source_rule_bytes_delta,source_rule_packets_delta,lte_tx_bytes_delta,lte_rx_bytes_delta,other_lte_tx_bytes_delta,other_lte_rx_bytes_delta,path_verification,test_dir
2026-08-10T21:01:43+03:00,fg621-firmware-ab-thick-pigtails_L3-1_a1_20260810-210140_lte1,lte1,lte1,192.168.101.201,217.18.95.142,5203,udp,upload,6M,5.98227859593175,0.28373333333333334,2.194903235552524,,29.078,36.0,0.0324781,-96.0,-12.0,5.0,10.0,2.0,B3@15Mhz earfcn: 1875 phy-cellid: 69,,621,0,460760054,378097,467763977,347072,192856770,157628,PASS_CONCURRENT_OTHER_LTE,/home/madis/projects/ltap-lte-testbench/runtime/fg621-firmware-ab-thick-pigtails/raw/L3-1/attempt-1/20260810-210143_fg621-firmware-ab-thick-pigtails_L3-1_a1_20260810-210140_lte1_lte1_udp_upload
